"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","university_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","user_id"
"D:/Users/martensn/BRAIN_DRAIN/Code/03_li_ed.Rmd","world_rank"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","..cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd",".I"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd",".SD"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","all_col_unrated"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","barrons"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","barrons_chetty"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","big_chungus"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","birth"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","birth1"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","birth2"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","birth3"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","birth4"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","both"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","cbsa_code_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","cbsa_fips"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","cbsa_li_crosswalk"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","cbsa_na"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","chetty"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","chetty_raw"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_length"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_major"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_match"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_opeid"
